EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2017,December,3292990
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,January,1791123
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,February,3306683
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,March,3366693
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,April,4207925
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,May,4511675
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,June,4269505
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,July,3815077
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,August,4959726
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,September,4755704
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,October,3882963
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,November,4845372
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2018,December,3286659
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,January,4068935
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,February,5616872
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,March,4230334
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,April,3628521
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,May,5480205
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,June,5336626
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,July,7011027
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,August,5501074
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,September,4116110
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,October,4622980
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,November,3815935
NON-EU,Sub-Saharan Africa,Cameroon,Non EU - Imports,2019,December,2918658
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,January,119523
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,February,117721
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,March,165244
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,April,295549
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,May,182483
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,June,355210
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,July,28940
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,August,165458
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,September,118625
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,October,359802
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,November,107105
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2017,December,59407
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,January,105297
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,February,88342
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,March,250385
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,April,60731
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,May,87540
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,June,72801
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,July,100330
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,August,129891
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,September,40627
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,October,335624
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,November,189399
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2018,December,143722
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,January,537465
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,February,179261
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,March,164531
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,April,165533
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,May,44029
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,June,312977
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,July,106857
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,August,1153926
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,September,384654
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,October,269310
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,November,115287
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Exports,2019,December,163768
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,January,4174
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,February,1294
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,March,15030
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,April,974
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,May,2162
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,July,2169
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,August,5963
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,September,92117
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,October,24392
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,November,11403
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2017,December,10474
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,January,2901
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,March,2632
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,April,1303
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,May,1294
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,June,13913
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,July,4924
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,August,23358
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,September,1294
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,October,3991
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2018,November,1294
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,January,1185030
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,February,3171
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,March,5989
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,April,5475
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,May,49660
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,June,9509
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,July,3969
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,August,42978
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,September,2507
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,October,2480
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,November,3154
NON-EU,Sub-Saharan Africa,Cape Verde,Non EU - Imports,2019,December,620491
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,January,72172
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,February,67751
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,March,68736
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,April,56836
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,May,333393
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,June,38186
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,July,117491
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,August,144983
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,September,108144
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,October,30346
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,November,66405
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2017,December,186774
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,January,340199
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,February,1146997
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,March,708352
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,April,601813
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,May,248847
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,June,129526
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,July,48815
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,August,519796
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,September,157550
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,October,114971
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,November,562639
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2018,December,172021
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,January,214324
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,February,42409
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,March,114191
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,April,63749
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,May,149600
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,June,38989
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,July,98835
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,August,467921
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,September,881242
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,October,142700
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,November,111192
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Exports,2019,December,38674
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2017,January,80082
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2017,July,1088
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2017,August,8389
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2017,October,20748
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2018,March,2367
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2018,April,1634
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2018,June,1905
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2018,July,13619
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2018,September,12062
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2018,December,2073
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2019,April,2885
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2019,July,20316
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2019,August,14627
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2019,September,9009
NON-EU,Sub-Saharan Africa,Cent Afr Rep,Non EU - Imports,2019,December,1128
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,January,1480264
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,February,402494
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,March,305676
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,April,204794
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,May,602859
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,June,1327232
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,July,244605
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,August,921224
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,September,364604
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,October,286025
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,November,367791
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2017,December,820301
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,January,736667
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,February,343704
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,March,1726982
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,April,1190098
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,May,2213642
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,June,1660479
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,July,2440090
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,August,1564982
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,September,2568316
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,October,1613440
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,November,2057735
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2018,December,2721926
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,January,2229803
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,February,3427416
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,March,2605733
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,April,2867347
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,May,2612170
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,June,1332585
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,July,4286193
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,August,3902760
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,September,2760288
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,October,702396
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,November,969711
NON-EU,Sub-Saharan Africa,Chad,Non EU - Exports,2019,December,1111943
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,January,108004
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,February,20922
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,March,22585
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,May,5374
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,June,1152
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,July,368740
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,August,145436
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,October,114602
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2017,November,1334
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,February,2957
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,March,1712
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,May,1682
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,July,5593
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,August,28526
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,September,171667
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,November,1468
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2018,December,12775
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,January,11927
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,February,15365
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,March,19213
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,May,10718
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,June,58432
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,July,90088
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,August,149971
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,September,19724
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,October,153429
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,November,8357
NON-EU,Sub-Saharan Africa,Chad,Non EU - Imports,2019,December,225008
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,January,23866
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,February,51201
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,March,56226
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,April,57701
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,May,87672
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,June,89538
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,July,75673
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,August,133253
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,September,218330
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,October,165484
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,November,98153
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2017,December,141155
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,January,167643
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,February,51636
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,March,203647
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,April,67495
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,May,38385
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,June,61556
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,July,87317
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,August,25356
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,September,42381
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,October,81254
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,November,39268
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2018,December,404519
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,January,134801
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,February,264094
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,March,176424
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,April,86842
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,May,112505
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,June,127557
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,July,141654
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,August,198668
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,September,275260
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,October,142003
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,November,111732
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Exports,2019,December,735
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2017,May,23375
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2017,July,1243
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2017,September,9200
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2017,November,8923
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2017,December,41360
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2018,January,71725
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2018,April,8532
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2018,September,934
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2018,October,49962
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2018,November,154631
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2018,December,63323
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2019,January,81406
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2019,April,1137
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2019,September,1484
NON-EU,Sub-Saharan Africa,Comoros,Non EU - Imports,2019,October,1886
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,January,2568508
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,February,1051722
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,March,869544
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,April,1552124
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,May,932477
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,June,1940483
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,July,1743969
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,August,1078917
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,September,1335913
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,October,2391722
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,November,3873539
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2017,December,3415864
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,January,2778227
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,February,1536460
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,March,1021830
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,April,1386194
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,May,3019576
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,June,1593704
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,July,2209296
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,August,2080746
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,September,1763686
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,October,2298114
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,November,6714163
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2018,December,1763616
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,January,3697040
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,February,1591700
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,March,2383507
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,April,1447629
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,May,2976003
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,June,1803083
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,July,2152828
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,August,2573259
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,September,1846804
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,October,1702937
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,November,1920077
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Exports,2019,December,1800607
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,January,538534
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,February,806066
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,March,324720
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,April,111734
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,May,139941
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,June,146159
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,July,111855
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,August,180906
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,September,597826
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,October,187943
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,November,83746
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2017,December,128237
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,January,25850
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,February,281748
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,March,23947
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,April,273999
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,May,96953
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,June,161439
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,July,67743
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,August,291047
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,September,48081
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,October,124907
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,November,132421
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2018,December,35762
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,January,749217
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,February,751351
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,March,30902
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,April,79943
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,May,50306
NON-EU,Sub-Saharan Africa,Congo (Dem. Rep),Non EU - Imports,2019,June,555784
